Date,Close,High,Low,Open,Volume
2026-03-20,112.19000244140625,113.11000061035156,105.0999984741211,107.66999816894531,57217
2026-03-23,99.94000244140625,115.0999984741211,96.25,114.9000015258789,113332
2026-03-24,104.48999786376953,105.04000091552734,98.08999633789062,100.5,113332
2026-03-25,98.06999969482422,98.4000015258789,93.45999908447266,99.98999786376953,49795
